Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
05/03/2014;05/03/2014;10/03/2014;30/04/2014;C14030000319;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;18;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2014;07/03/2014;;;C14030000408;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/03/2014;07/03/2014;;;C14030000580;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/03/2014;07/03/2014;;;C14030000742;683;Consórcio Lapa Pouptaempo;SP;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
06/03/2014;07/03/2014;;;C14030000904;634;Setra Prestação de Serviços Radiologicos;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/03/2014;12/03/2014;14/03/2014;;C14030001048;870;b2w;sp;75;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
07/03/2014;12/03/2014;;;C14030001390;212;copylink equipamentos para escritorio ltda;PR;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
07/03/2014;12/03/2014;;;C14030001471;909;KARINE LOPES GONCALVES;GO;15;2;Consumidor Final (PJ);Ponto de Coleta;Aprovada
07/03/2014;12/03/2014;;;C14030001552;503;DIRECTA ELETRONICA LTDA;GO;263;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/03/2014;12/03/2014;;;C14030001714;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/03/2014;12/03/2014;;;C14030001986;256;CIA HERING;SC;229;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/03/2014;12/03/2014;;;C14030002010;453;Rossi Regional São Paulo;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/03/2014;12/03/2014;17/03/2014;02/05/2014;C14030002281;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/03/2014;12/03/2014;;;C14030002362;789;AWG BRASIL LTDA;SP;172;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/03/2014;12/03/2014;;;C14030002524;843;Unimed-SJC Cooperativa Medica;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/03/2014;12/03/2014;14/03/2014;30/04/2014;C14030002605;856;B2W - COMPANHIA GLOBAL DO VAREJO;SP;78;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
11/03/2014;12/03/2014;14/03/2014;;C14030002796;163;cprinter informatica e comercio ltda epp;SP;266;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
11/03/2014;12/03/2014;;;C14030002877;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;55;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/03/2014;12/03/2014;;;C14030002958;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;DF;55;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/03/2014;;;;C14030003091;139;;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
12/03/2014;;;;C14030003172;139;;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
12/03/2014;;;;C14030003253;139;;SP;75;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
13/03/2014;13/03/2014;17/03/2014;21/05/2014;C14030003334;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;88;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
13/03/2014;13/03/2014;13/03/2014;29/04/2014;C14030003415;734;Digital World Representações, Comércio e Serviços Ltda;GO;105;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/03/2014;17/03/2014;18/03/2014;23/04/2014;C14030003504;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;305;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/03/2014;17/03/2014;18/03/2014;22/04/2014;C14030003687;737;DIMEX DO TRIANGULO LTDA;GO;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/03/2014;17/03/2014;18/03/2014;23/04/2014;C14030003768;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;128;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
14/03/2014;17/03/2014;;;C14030004063;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;100;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aprovada
14/03/2014;17/03/2014;;;C14030004225;911;Bossan Cipullo e Cia Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
17/03/2014;17/03/2014;;;C14030004306;433;COPFAC MAQUINAS LTDA;SP;524;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
17/03/2014;17/03/2014;19/03/2014;23/04/2014;C14030004497;585;CENTRO DE DIAGNOSTICO CLAUDIO RAMOS;MG;198;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
17/03/2014;17/03/2014;;;C14030004578;721;svc laser comercial ltda;sp;99;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
17/03/2014;17/03/2014;18/03/2014;02/04/2014;C14030004659;263;Forprint Com. e Serv. de Informática Ltda.;SP;42;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
17/03/2014;17/03/2014;18/03/2014;29/04/2014;C14030004730;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;331;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
17/03/2014;17/03/2014;;;C14030004810;849;UNIMED MACAÉ COOPERATIVA DE TRABALHO MÉDICO;RJ;111;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aprovada
18/03/2014;24/03/2014;;;C14030005035;139;;SP;22;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
18/03/2014;;;;C14030005116;139;;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
18/03/2014;;;;C14030005388;139;;SP;2540;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Rejeitada
18/03/2014;20/03/2014;24/03/2014;22/04/2014;C14030005469;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;550;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/03/2014;18/03/2014;;;C14030005540;139;;SP;2750;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
19/03/2014;20/03/2014;;;C14030005701;835;WAY TECHNOLOGY SERVIÇOS EM INFORMÁTICA LTDA ME;SP;46;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
19/03/2014;20/03/2014;24/03/2014;23/04/2014;C14030005892;775;INSTITUTO HERMES PARDINI S/A;MG;91;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
19/03/2014;20/03/2014;;;C14030005973;119;BIRD SOLUTION LTDA;SP;274;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
19/03/2014;20/03/2014;24/03/2014;22/04/2014;C14030006007;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;100;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
20/03/2014;21/03/2014;;;C14030006198;913;Working Plus Comercio e Serviços Ltda;rj;100;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aprovada
20/03/2014;21/03/2014;;;C14030006279;139;;SP;63;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
20/03/2014;26/03/2014;;;C14030006350;914;Serv. Social da IND. Papel Papelão  e Cortiça do Estado de São Paulo;SP;48;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
21/03/2014;21/03/2014;24/03/2014;30/04/2014;C14030006511;683;Consórcio Lapa Pouptaempo;SP;18;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
21/03/2014;21/03/2014;;;C14030006600;399;Office Total Solução em Tec. p/ Esc.Ltda;RJ;190;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
21/03/2014;21/03/2014;25/03/2014;30/04/2014;C14030006783;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;42;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/03/2014;21/03/2014;26/03/2014;30/04/2014;C14030006864;814;TEL TELECOMUNICAÇÕES LTDA;SP;18;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
21/03/2014;24/03/2014;;;C14030006945;734;Digital World Representações, Comércio e Serviços Ltda;GO;124;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
24/03/2014;24/03/2014;;;C14030007402;911;Bossan Cipullo e Cia Ltda;SP;104;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
24/03/2014;24/03/2014;;;C14030007593;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Paraná;350;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
24/03/2014;24/03/2014;;;C14030007674;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Paraná;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
24/03/2014;24/03/2014;25/03/2014;22/04/2014;C14030007755;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
24/03/2014;26/03/2014;;;C14030007836;916;Consorcio TTBS - Mogi das Cruzes ;SP;150;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
24/03/2014;24/03/2014;31/03/2014;22/04/2014;C14030007917;543;CONSÓRCIO BOTUCATU POUPATEMPO;SP;34;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
24/03/2014;25/03/2014;28/03/2014;02/05/2014;C14030008050;917;Scan equipamentos para escritório ltda;SP;58;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
25/03/2014;26/03/2014;;;C14030008131;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;46;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
25/03/2014;26/03/2014;28/03/2014;30/04/2014;C14030008212;549;Alldora Tecnologia;SP;75;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
25/03/2014;26/03/2014;27/03/2014;30/04/2014;C14030008301;119;BIRD SOLUTION LTDA;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/03/2014;;;;C14030008484;918;José Raimundo da Silva;SP;21;5;Assistência Técnica;;Rejeitada
26/03/2014;26/03/2014;28/03/2014;30/04/2014;C14030008565;121;Multh Comércio Materiais Equipamentos Ltda;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/03/2014;27/03/2014;;;C14030008727;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;725;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aprovada
26/03/2014;27/03/2014;;;C14030008808;139;;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
26/03/2014;27/03/2014;31/03/2014;22/04/2014;C14030008999;677;CLINICA SABEDOTTI LTDA;PR;35;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
26/03/2014;27/03/2014;31/03/2014;30/04/2014;C14030009022;618;ERM BRASIL LTDA;SP;17;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/03/2014;27/03/2014;;;C14030009103;634;Setra Prestação de Serviços Radiologicos;SP;5;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
26/03/2014;27/03/2014;31/03/2014;30/04/2014;C14030009294;263;Forprint Com. e Serv. de Informática Ltda.;SP;19;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
26/03/2014;27/03/2014;;;C14030009375;789;AWG BRASIL LTDA;SP;180;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
26/03/2014;27/03/2014;28/03/2014;;C14030009456;789;AWG BRASIL LTDA;SP;180;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Em trânsito
27/03/2014;28/03/2014;31/03/2014;30/04/2014;C14030009537;402;Tribunal de Contas do Estado de São Paulo;SP;729;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
27/03/2014;28/03/2014;31/03/2014;30/04/2014;C14030009618;843;Unimed-SJC Cooperativa Medica;SP;35;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
27/03/2014;27/03/2014;;;C14030009707;139;;SP;500;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
27/03/2014;28/03/2014;31/03/2014;30/04/2014;C14030009880;812;Consórcio BK Daher Suzano;sp;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/03/2014;28/03/2014;31/03/2014;23/04/2014;C14030009960;734;Digital World Representações, Comércio e Serviços Ltda;GO;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/03/2014;28/03/2014;31/03/2014;29/04/2014;C14030010039;364;Rossi Residencial S/A;SP;48;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
28/03/2014;02/04/2014;;;C14030010110;920;CLIN RADIO DR RENE MOURA LTDA;SP;80;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
28/03/2014;02/04/2014;;;C14030010209;921;CONSORCIO COBRAPE;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
29/03/2014;31/03/2014;01/04/2014;22/04/2014;C14030010381;721;svc laser comercial ltda;sp;42;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
31/03/2014;31/03/2014;;;C14030010462;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;700;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
31/03/2014;31/03/2014;01/04/2014;22/04/2014;C14030010543;737;DIMEX DO TRIANGULO LTDA;GO;180;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
31/03/2014;31/03/2014;01/04/2014;22/04/2014;C14030010624;503;DIRECTA ELETRONICA LTDA;GO;133;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
